ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
20_MSC,RL,80.0,12048,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1952,2002,Gable,Wd Sdng,Wd Sdng,BrkFace,232.0,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,4,1,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,3,7,Typ,1,5,Attchd,2002.0,RFn,2.0,569.0,3,3,1,0,189,36,0,348,0,0,Apr,2006,WD ,135000
20_MSC,RL,89.0,10858,Reg,Lvl,Corner,NAmes,Feedr,1Fam,1Story,5,6,1952,1952,Gable,Wd Sdng,Plywood,Stone,150.0,3,4,CBlock,3,3,1,LwQ,40.0,Unf,0.0,1404.0,1444.0,5,1,SBrkr,1624,0,0,1624,1.0,0.0,1,0,2,1,3,6,Min1,1,4,Attchd,1952.0,RFn,1.0,240.0,3,3,1,0,40,324,0,0,0,0,Jul,2006,WD ,146500
120_MSC,RL,61.0,7577,IR1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,2,ALQ,20.0,Unf,0.0,1342.0,1362.0,5,1,SBrkr,1362,0,0,1362,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,RFn,2.0,460.0,3,3,1,192,28,0,0,0,0,0,Jun,2007,WD ,194700
20_MSC,FV,62.0,7500,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2008,Gable,CemntBd,CmentBd,Stone,210.0,4,3,PConc,4,3,0,GLQ,902.0,Unf,0.0,316.0,1218.0,5,1,SBrkr,1218,0,0,1218,1.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,2008.0,Fin,2.0,462.0,3,3,1,168,168,0,0,0,0,0,Apr,2008,New,230348
30_MSC,RM,51.0,6120,Reg,Lvl,Inside,OldTown,Artery,1Fam,1Story,6,5,1923,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,0,ALQ,960.0,Unf,0.0,164.0,1124.0,3,1,SBrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,1923.0,Unf,1.0,288.0,3,3,1,0,0,128,0,0,0,0,Mar,2010,WD ,109500
20_MSC,RL,69.0,23580,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6,6,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,GLQ,776.0,Unf,0.0,849.0,1625.0,3,1,SBrkr,1625,0,0,1625,0.0,1.0,2,0,3,1,2,6,Typ,1,3,Attchd,1979.0,Fin,2.0,576.0,3,3,1,136,28,0,0,0,0,0,Sep,2006,WD ,242500
160_MSC,RL,44.0,5306,IR1,Lvl,Inside,StoneBr,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,HdBoard,HdBoard,None,0.0,4,4,PConc,4,4,0,GLQ,495.0,Rec,215.0,354.0,1064.0,4,1,SBrkr,1064,703,0,1767,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,1987.0,RFn,2.0,504.0,4,3,1,441,35,0,0,0,0,0,Jun,2006,WD ,239000
20_MSC,RL,70.0,8092,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,8,1954,2000,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,3,4,CBlock,3,3,0,ALQ,824.0,Unf,0.0,226.0,1050.0,5,1,SBrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1954.0,RFn,1.0,286.0,3,3,1,0,0,0,0,0,0,0,Jun,2006,WD ,156000
20_MSC,RL,77.0,8593,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1957,1957,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,Rec,288.0,Unf,0.0,619.0,907.0,5,1,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1964.0,Unf,1.0,352.0,3,3,1,0,0,0,0,0,0,0,Jul,2008,WD ,109008
50_MSC,RM,64.0,11067,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0,0,0,None,0.0,None,0.0,0.0,0.0,5,1,SBrkr,640,0,205,845,0.0,0.0,1,0,1,1,3,4,Maj2,0,0,Detchd,1950.0,Unf,1.0,256.0,3,2,0,48,0,0,0,0,0,0,Mar,2007,WD ,68104
60_MSC,RL,68.87899941826643,11929,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1995,1995,Gable,VinylSd,VinylSd,BrkFace,466.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1242.0,1242.0,5,1,SBrkr,1251,1250,0,2501,0.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,1995.0,RFn,3.0,751.0,3,3,1,192,87,0,0,0,0,0,Jun,2008,WD ,290000
20_MSC,RL,90.0,9900,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Hip,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,0,BLQ,1059.0,Unf,0.0,150.0,1209.0,4,1,SBrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1966.0,RFn,2.0,504.0,3,3,1,0,0,120,0,0,0,0,Apr,2010,ConLD,159000
70_MSC,RL,50.0,4882,IR1,Bnk,Inside,BrkSide,RRAn,1Fam,2Story,4,7,1937,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,0,Rec,120.0,Unf,0.0,228.0,348.0,3,1,SBrkr,453,453,0,906,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Basment,1937.0,Unf,1.0,231.0,2,3,1,0,0,0,0,0,0,0,Sep,2008,WD ,87000
20_MSC,RL,68.87899941826643,11423,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,479.0,4,3,PConc,4,3,2,GLQ,1358.0,Unf,0.0,223.0,1581.0,5,1,SBrkr,1601,0,0,1601,1.0,0.0,2,0,3,1,4,6,Typ,1,3,Attchd,2001.0,RFn,2.0,670.0,3,3,1,180,0,0,0,0,0,2000,May,2010,WD ,272000
20_MSC,RL,65.0,8772,Reg,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,996.0,Unf,0.0,340.0,1336.0,5,1,SBrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2005.0,Unf,2.0,502.0,3,3,1,136,43,0,0,0,0,0,Sep,2006,New,198000
50_MSC,RM,63.0,7628,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,0,Unf,0.0,Unf,0.0,801.0,801.0,4,1,FuseA,1095,561,0,1656,0.0,0.0,2,0,2,1,3,8,Mod,0,0,Detchd,1958.0,Unf,2.0,440.0,3,3,1,187,0,0,0,0,0,0,May,2008,WD ,119164
20_MSC,RL,77.0,8335,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,4,1,SBrkr,1124,0,0,1124,0.0,0.0,1,0,3,1,3,5,Min2,1,4,None,0.0,None,0.0,0.0,0,0,0,0,36,190,0,0,0,0,Apr,2006,WD ,93000
60_MSC,RL,71.0,8220,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,647.0,4,3,PConc,4,3,2,GLQ,544.0,Unf,0.0,438.0,982.0,5,1,SBrkr,1008,884,0,1892,0.0,0.0,2,1,3,1,3,8,Typ,1,3,Attchd,2000.0,RFn,2.0,431.0,3,3,1,108,0,0,0,0,0,0,Jul,2008,WD ,226750
190_MSC,RL,107.0,10615,IR1,Bnk,Corner,OldTown,Artery,2fmCon,2Story,3,5,1900,1970,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1,BLQ,440.0,Unf,0.0,538.0,978.0,3,1,SBrkr,1014,685,0,1699,1.0,0.0,2,0,3,2,3,7,Typ,0,0,CarPort,1920.0,Unf,2.0,420.0,2,2,1,0,74,0,0,0,0,0,Aug,2009,WD ,95000
50_MSC,RM,50.0,6000,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Rec,300.0,Unf,0.0,480.0,780.0,3,1,SBrkr,780,636,0,1416,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1948.0,Unf,1.0,312.0,3,3,0,221,0,48,0,0,0,0,Mar,2010,WD ,139900
30_MSC,RL,55.0,5350,IR1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,2,1940,1966,Gable,Wd Sdng,Plywood,None,0.0,3,1,CBlock,3,3,0,Unf,0.0,Unf,0.0,728.0,728.0,5,1,SBrkr,1306,0,0,1306,0.0,0.0,1,0,3,1,2,6,Mod,0,0,None,0.0,None,0.0,0.0,0,0,1,263,0,0,0,0,0,450,May,2010,WD ,76500
30_MSC,RL,60.0,5400,Reg,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,0,Unf,0.0,Unf,0.0,672.0,672.0,4,1,SBrkr,672,0,0,672,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1997.0,Unf,1.0,308.0,3,3,0,88,108,0,0,0,0,0,Jul,2008,WD ,86900
20_MSC,RL,68.87899941826643,17979,IR1,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,Plywood,Plywood,None,0.0,3,4,CBlock,3,3,0,ALQ,785.0,Unf,0.0,328.0,1113.0,5,1,SBrkr,1160,0,0,1160,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1968.0,Unf,1.0,257.0,3,3,1,81,0,0,0,0,0,500,Feb,2008,WD ,152500
20_MSC,RL,68.0,9520,Reg,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,5,1953,1953,Gable,MetalSd,MetalSd,Stone,115.0,3,3,CBlock,4,3,0,Rec,767.0,Unf,0.0,144.0,911.0,3,1,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1953.0,RFn,1.0,286.0,3,3,1,134,0,0,0,0,0,3000,May,2008,WD ,99000
30_MSC,RL,50.0,5330,Reg,HLS,Inside,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,0,LwQ,280.0,Unf,0.0,140.0,420.0,4,1,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,2,5,Typ,0,0,None,0.0,None,0.0,0.0,0,0,1,164,0,0,0,0,0,0,Dec,2009,WD ,82500
120_MSC,RL,50.0,8012,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,0,GLQ,430.0,Unf,0.0,1145.0,1575.0,4,1,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,1992.0,RFn,2.0,529.0,3,3,1,0,0,52,0,0,0,0,Jul,2007,WD ,179200
20_MSC,RL,75.0,9000,Reg,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,6,1966,1966,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,ALQ,773.0,Unf,0.0,286.0,1059.0,4,1,SBrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1966.0,Fin,1.0,286.0,3,3,1,0,88,0,0,0,0,0,Jun,2006,WD ,142500
20_MSC,RL,62.0,14299,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,4,3,1964,1964,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,Rec,513.0,LwQ,144.0,348.0,1005.0,3,1,SBrkr,1005,0,0,1005,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1964.0,Unf,2.0,440.0,3,3,0,0,0,0,0,0,0,0,Jul,2007,WD ,115400
60_MSC,FV,68.87899941826643,7050,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,738.0,Unf,0.0,319.0,1057.0,5,1,SBrkr,1057,872,0,1929,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,2001.0,Fin,2.0,650.0,3,3,1,0,235,0,0,0,0,0,May,2007,WD ,226000
160_MSC,FV,30.0,3180,Reg,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,600.0,600.0,5,1,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2005.0,RFn,2.0,480.0,3,3,1,0,166,0,0,0,0,0,Apr,2006,WD ,144152
60_MSC,RL,112.0,16451,IR1,Lvl,Corner,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,221.0,4,3,PConc,5,3,3,Unf,0.0,Unf,0.0,1765.0,1765.0,5,1,SBrkr,1804,886,0,2690,0.0,0.0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2003.0,Fin,3.0,795.0,3,3,1,268,58,0,0,0,0,0,Jul,2008,WD ,370000
20_MSC,RL,76.0,12887,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,7,1984,1984,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,Rec,207.0,GLQ,590.0,36.0,833.0,3,1,SBrkr,833,0,0,833,1.0,0.0,1,0,2,1,4,5,Typ,0,0,Attchd,1984.0,Unf,2.0,495.0,3,3,1,431,0,0,0,0,0,0,Apr,2010,WD ,149900
60_MSC,RL,105.0,15578,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,728.0,728.0,4,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,Typ,0,0,Attchd,2006.0,RFn,2.0,429.0,3,3,1,0,0,0,0,0,0,0,May,2006,New,172785
20_MSC,RL,60.0,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,8,1950,2002,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,ALQ,398.0,BLQ,149.0,317.0,864.0,4,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,4,5,Typ,0,0,Detchd,1980.0,RFn,2.0,720.0,3,3,1,194,0,0,0,0,0,0,Jul,2007,WD ,129000
20_MSC,RL,48.0,17043,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,1Story,6,5,1979,1998,Gable,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,2,0,Unf,0.0,Unf,0.0,1362.0,1362.0,3,1,SBrkr,1586,0,0,1586,0.0,0.0,2,0,3,1,3,7,Typ,1,3,Attchd,1979.0,Unf,2.0,435.0,3,3,1,192,0,0,0,0,0,0,Jan,2009,WD ,181000
80_MSC,RL,125.0,10000,Reg,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,6,1956,1956,Hip,Wd Sdng,Wd Sdng,BrkFace,272.0,3,3,CBlock,3,3,2,BLQ,678.0,Rec,281.0,99.0,1058.0,5,1,SBrkr,1370,0,0,1370,1.0,0.0,1,0,3,1,3,6,Typ,1,3,Basment,1956.0,RFn,1.0,300.0,3,3,1,191,0,0,0,120,0,0,Feb,2006,WD ,148000
20_MSC,RL,75.0,8050,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,6,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,GLQ,475.0,ALQ,297.0,142.0,914.0,5,1,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,4,4,Typ,0,0,None,0.0,None,0.0,0.0,0,0,0,32,0,0,0,0,0,0,Apr,2006,WD ,117250
120_MSC,RL,43.0,3182,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,2,GLQ,16.0,Unf,0.0,1357.0,1373.0,5,1,SBrkr,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,2005.0,Fin,2.0,430.0,3,3,1,143,20,0,0,0,0,0,May,2009,WD ,192500
160_MSC,RM,24.0,1950,Reg,Lvl,Inside,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,3,0,LwQ,81.0,GLQ,612.0,23.0,716.0,3,1,SBrkr,716,840,0,1556,1.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1980.0,Fin,2.0,452.0,3,3,1,161,0,0,0,0,0,0,Jul,2008,COD,151000
20_MSC,RL,70.0,7700,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,5,1972,1972,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,LwQ,138.0,Rec,468.0,276.0,882.0,3,1,SBrkr,882,0,0,882,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1980.0,Unf,2.0,461.0,3,3,1,96,0,0,0,0,0,0,Mar,2007,WD ,112500
30_MSC,RL,98.0,8731,IR1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,5,1920,1950,Gable,Stucco,Stucco,None,0.0,3,2,BrkTil,3,3,0,BLQ,645.0,Unf,0.0,270.0,915.0,3,1,SBrkr,1167,0,0,1167,0.0,0.0,1,0,3,1,3,6,Maj1,1,4,Detchd,1972.0,Unf,2.0,495.0,3,3,1,0,0,216,0,126,0,0,May,2007,WD ,144000
120_MSC,RL,89.0,8232,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2008,Hip,MetalSd,MetalSd,BrkFace,714.0,5,3,PConc,5,3,0,GLQ,1204.0,Unf,0.0,596.0,1800.0,5,1,SBrkr,1800,0,0,1800,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2008.0,RFn,3.0,944.0,3,3,1,210,0,0,0,0,0,0,Jun,2008,New,370967
160_MSC,RL,24.0,2280,Reg,Lvl,FR2,NPkVill,Norm,Twnhs,2Story,6,6,1975,1975,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,0,ALQ,514.0,Unf,0.0,341.0,855.0,3,1,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,4,6,Typ,1,3,Attchd,1975.0,Unf,2.0,440.0,3,3,1,173,0,0,0,0,0,0,Jun,2010,WD ,149900
60_MSC,RL,68.0,8935,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,831.0,831.0,5,1,SBrkr,831,829,0,1660,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2002.0,RFn,2.0,493.0,3,3,1,144,68,0,0,0,0,0,Jul,2009,WD ,195000
80_MSC,RL,68.87899941826643,9125,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1992,1992,Gable,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4,3,0,Unf,0.0,Unf,0.0,384.0,384.0,4,1,SBrkr,812,670,0,1482,0.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1992.0,Fin,2.0,392.0,3,3,1,100,25,0,0,0,0,0,Jul,2007,WD ,163900
20_MSC,RL,68.87899941826643,11075,Reg,Lvl,Corner,ClearCr,Norm,1Fam,1Story,6,5,1984,1984,Hip,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4,3,0,BLQ,299.0,LwQ,891.0,0.0,1190.0,5,1,SBrkr,1522,0,0,1522,0.0,0.0,2,0,3,1,3,7,Typ,1,3,Attchd,1984.0,Fin,2.0,552.0,3,3,1,0,77,0,0,168,0,0,Feb,2007,WD ,182000
20_MSC,RL,113.0,13438,IR1,HLS,Corner,Timber,Norm,1Fam,1Story,9,5,2008,2008,Gable,CemntBd,CmentBd,Stone,246.0,5,3,CBlock,5,3,3,GLQ,1758.0,Unf,0.0,432.0,2190.0,5,1,SBrkr,2036,0,0,2036,1.0,0.0,2,0,3,1,5,9,Typ,1,5,Attchd,2008.0,Fin,3.0,780.0,3,3,1,90,154,0,0,0,0,0,Jul,2009,WD ,410000
20_MSC,RL,82.0,11070,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,5,1991,1991,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,0,BLQ,55.0,Unf,0.0,1527.0,1582.0,3,1,SBrkr,1595,0,0,1595,1.0,0.0,2,0,2,1,3,5,Typ,0,0,Detchd,1991.0,Unf,2.0,672.0,3,3,1,0,0,0,0,0,0,0,Apr,2009,COD,152000
60_MSC,RL,65.0,7800,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,891.0,891.0,5,1,SBrkr,891,795,0,1686,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,2005.0,Fin,2.0,462.0,3,3,1,144,101,0,0,0,0,0,Apr,2006,WD ,184000
90_MSC,RM,78.0,7060,Reg,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,200.0,3,4,PConc,4,4,3,GLQ,1309.0,Unf,0.0,35.0,1344.0,5,1,SBrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,Typ,0,0,Attchd,1997.0,Fin,4.0,784.0,3,3,1,0,0,0,0,0,0,0,Nov,2008,WD ,206300
90_MSC,RL,68.87899941826643,11836,IR1,Lvl,Corner,Mitchel,Norm,Duplex,1Story,5,5,1970,1970,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,BLQ,149.0,Unf,0.0,1503.0,1652.0,3,1,SBrkr,1652,0,0,1652,0.0,0.0,2,0,4,2,3,8,Typ,0,0,2Types,1970.0,Unf,3.0,928.0,3,3,1,0,0,0,0,0,0,0,Mar,2006,WD ,146500
50_MSC,RL,60.0,8382,Reg,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,832.0,832.0,3,1,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1956.0,Unf,1.0,263.0,3,3,1,0,0,0,0,0,0,0,Feb,2010,WD ,108000
80_MSC,RL,102.0,10192,IR1,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,570.0,570.0,4,1,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,4,8,Typ,1,3,Attchd,1968.0,RFn,2.0,487.0,3,3,1,0,98,0,0,0,0,0,Sep,2006,WD ,170000
120_MSC,RM,68.87899941826643,4426,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,205.0,4,3,PConc,4,3,1,GLQ,662.0,Unf,0.0,186.0,848.0,5,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,Typ,0,0,Attchd,2004.0,RFn,2.0,420.0,3,3,1,140,0,0,0,0,0,0,Feb,2008,WD ,145000
120_MSC,RL,24.0,2280,Reg,Lvl,FR2,NPkVill,Norm,Twnhs,1Story,7,5,1975,1975,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,0,ALQ,435.0,LwQ,622.0,0.0,1057.0,3,1,SBrkr,1055,0,0,1055,0.0,1.0,2,0,2,1,3,4,Typ,1,2,Attchd,1975.0,RFn,2.0,440.0,3,3,1,0,27,0,0,0,0,0,Aug,2009,WD ,123000
120_MSC,RL,68.87899941826643,2887,Reg,HLS,Inside,ClearCr,Norm,1Fam,1Story,6,5,1996,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,1,GLQ,1003.0,Unf,0.0,288.0,1291.0,5,1,SBrkr,1291,0,0,1291,1.0,0.0,1,0,2,1,4,6,Typ,1,4,Attchd,1996.0,Unf,2.0,431.0,3,3,1,307,0,0,0,0,0,0,Nov,2008,WD ,173000
30_MSC,RM,60.0,8520,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,0,Unf,0.0,Unf,0.0,624.0,624.0,4,1,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,2005.0,Unf,2.0,484.0,3,3,1,106,0,0,0,0,0,0,May,2010,WD ,105900
180_MSC,RM,21.0,1596,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,GLQ,462.0,Unf,0.0,0.0,462.0,3,1,SBrkr,526,462,0,988,1.0,0.0,1,0,2,1,3,5,Typ,0,0,BuiltIn,1973.0,Unf,1.0,297.0,3,3,1,120,101,0,0,0,0,0,Nov,2009,WD ,91000
50_MSC,RL,78.0,15600,Reg,Bnk,Inside,Crawfor,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,BrkComm,Brk Cmn,None,0.0,3,3,BrkTil,3,3,0,BLQ,312.0,Rec,507.0,248.0,1067.0,2,0,SBrkr,986,537,0,1523,1.0,0.0,2,0,3,1,2,7,Maj2,1,3,Attchd,1949.0,Unf,1.0,295.0,3,3,1,0,0,81,0,0,0,0,Oct,2009,WD ,158000
